node_id,betweenness_centrality,in_degree,out_degree,clustering_coefficient,delayed_trips,avg_delay_factor,node_name,sla_breach_score,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
IND124001AAB,0.0012150269276238,1,1,0.0,12.0,2.0,Rohtak (Haryana),0.0145803231314856,5.59693264442935e-08,-1.1662972281340595e-08,6.070213613193007e-08,2.2062014524537375e-08,3.414004289711214e-09,-6.401055987540942e-09,3.047633205752567e-08,-4.634453258358585e-08,4.965096060265138e-09,9.171172775905773e-09,1.970355866136826e-08,-6.682406387974498e-08,1.612134012272392e-07,-2.5839684950540147e-07,2.2504363153746583e-07,-1.2834646777586365e-07
IND575014AAA,5.947429105185575e-05,1,1,0.5,13.0,1.565217391304348,Surathkal_DC (Karnataka),0.0007731657836741,5.59693264446964e-08,-1.1662972283270568e-08,6.070213613457895e-08,2.206201452432152e-08,3.4140042952395157e-09,-6.401055989268164e-09,3.047633205855509e-08,-4.634453258399327e-08,4.965096060002175e-09,9.171172776850904e-09,1.970355865768128e-08,-6.682406388293749e-08,1.6121340122680967e-07,-2.58396849503438e-07,2.2504363153696491e-07,-1.2834646777400418e-07
IND781003AAA,0.0,1,1,0.0,6.0,3.2794117647058822,Guwahati_Chandmari (Assam),0.0,5.5969326444365635e-08,-1.1662972282454116e-08,6.07021361341969e-08,2.2062014525954412e-08,3.414004296029541e-09,-6.401055986603795e-09,3.0476332059086717e-08,-4.6344532585916445e-08,4.965096059655257e-09,9.17117277739654e-09,1.970355865852236e-08,-6.682406388214185e-08,1.6121340122524634e-07,-2.583968495034632e-07,2.2504363153695504e-07,-1.2834646777726057e-07
IND411017AAA,0.0,1,1,0.0,4.0,2.5177197802197804,PNQ Rahatani DPC (Maharashtra),0.0,-2.927940260514439e-08,-2.736340894943655e-08,-1.5696436228810096e-07,-5.0502424080440205e-09,-1.2460202162071667e-07,-9.275361552574657e-09,-1.539408823528901e-07,6.437391596741761e-08,1.5324494085227948e-07,1.0542406309279496e-08,-1.4094057146153033e-07,3.434741390403126e-07,-1.5676235905033733e-07,-9.623883351034467e-08,-4.514480943125091e-08,-8.24395155269233e-08
IND144527AAA,0.0,0,1,0.0,8.0,1.923076923076923,Garhshnker_Jagrata_D (Punjab),0.0,5.596932644424886e-08,-1.1662972281520796e-08,6.07021361332616e-08,2.2062014524522456e-08,3.414004287439961e-09,-6.401055988054648e-09,3.047633205628602e-08,-4.634453258491471e-08,4.965096059241408e-09,9.171172775369147e-09,1.970355866078478e-08,-6.682406388060742e-08,1.612134012268398e-07,-2.5839684950415845e-07,2.2504363153855024e-07,-1.2834646777532245e-07
IND500039AAB,0.0,0,1,0.0,4.0,3.0,Hyd_Uppal_Dc (Telangana),0.0,5.596932644406004e-08,-1.1662972281708076e-08,6.070213613274163e-08,2.2062014524190793e-08,3.4140042917840903e-09,-6.401055986968261e-09,3.047633205803046e-08,-4.634453258541005e-08,4.9650960608471686e-09,9.171172776977536e-09,1.9703558658412084e-08,-6.682406388057558e-08,1.6121340122593963e-07,-2.583968495049525e-07,2.2504363153787574e-07,-1.2834646777548455e-07
IND501301AAC,0.0004039143570208,1,1,0.0,4.0,2.15,Ghatkesar_Central_D_1 (Telangana),0.0016156574280835,5.596932644409456e-08,-1.1662972282006364e-08,6.070213613331004e-08,2.206201452436749e-08,3.414004292250744e-09,-6.401055986627211e-09,3.047633205822307e-08,-4.6344532584593916e-08,4.965096060876677e-09,9.171172776976996e-09,1.970355865872113e-08,-6.682406388043795e-08,1.612134012258164e-07,-2.5839684950543905e-07,2.2504363153674807e-07,-1.2834646777572553e-07
IND365560AAA,0.0008129369353591,1,1,0.0,24.0,1.808333333333333,Amreli_MrktYrd_DC (Gujarat),0.0195104864486185,5.5969326443765916e-08,-1.166297228139662e-08,6.070213613516684e-08,2.2062014525672105e-08,3.414004297419253e-09,-6.4010559868426255e-09,3.0476332060541674e-08,-4.6344532583408725e-08,4.965096061006421e-09,9.171172778322409e-09,1.970355865655523e-08,-6.682406388151451e-08,1.612134012243429e-07,-2.5839684950430345e-07,2.2504363153584106e-07,-1.2834646777515903e-07
IND445101AAA,0.0,0,1,0.0,3.0,2.4444444444444446,Nagpur_Gondkhry_H (Maharashtra),0.0,9.220511987497297e-08,8.07180120370839e-08,4.1776157302816034e-07,1.80138034289928e-08,6.007692817614375e-08,-2.5812900168906016e-07,6.8366512973556e-07,-4.963845820139565e-07,-4.918245319541626e-07,-3.8061430143135185e-07,6.903499462242818e-07,-9.746078159494793e-07,7.638347876293535e-07,2.572141736423234e-07,-1.4826245454680534e-07,6.023458875464995e-09
IND600119AAA,0.0004035494840696,2,1,0.0,18.0,4.184210526315789,Chennai_Sholinganallur_Dc (Tamil Nadu),0.0072638907132536,5.59693264450131e-08,-1.1662972281289348e-08,6.070213613386539e-08,2.2062014523956112e-08,3.414004290060015e-09,-6.401055987001484e-09,3.047633205614402e-08,-4.6344532586002584e-08,4.965096060441059e-09,9.171172775799725e-09,1.9703558657989365e-08,-6.68240638853214e-08,1.6121340122721376e-07,-2.5839684950223944e-07,2.250436315429841e-07,-1.2834646777454586e-07
IND443301AAA,0.0004053738488258,1,1,0.0,4.0,2.7672064777327936,Mehkar_SagarDPP_D (Maharashtra),0.0016214953953033,5.596932644400239e-08,-1.1662972283754893e-08,6.070213613209709e-08,2.2062014524347888e-08,3.414004295018823e-09,-6.4010559890484035e-09,3.047633206097834e-08,-4.634453258420912e-08,4.965096059871093e-09,9.17117277865526e-09,1.970355865773768e-08,-6.682406387897994e-08,1.6121340122547943e-07,-2.583968495041679e-07,2.2504363153587767e-07,-1.283464677758638e-07
IND443201AAA,0.0004031846111184,1,1,0.0,1.0,6.25,Chikhli_KKndrDPP_D (Maharashtra),0.0004031846111184,5.596932644363868e-08,-1.1662972283194583e-08,6.070213613139207e-08,2.206201452439224e-08,3.414004292158148e-09,-6.401055987795127e-09,3.04763320598844e-08,-4.6344532585873624e-08,4.96509606087976e-09,9.171172777987973e-09,1.970355865765438e-08,-6.682406387839068e-08,1.6121340122575027e-07,-2.583968495046684e-07,2.250436315366942e-07,-1.2834646777597017e-07
IND487001AAA,0.0031862530466891,1,1,0.0,8.0,1.47,Narsingpur_JrjolDPP_D (Madhya Pradesh),0.0254900243735131,5.5969326444546854e-08,-1.1662972281590291e-08,6.070213613400319e-08,2.206201452418718e-08,3.414004291194923e-09,-6.4010559862795066e-09,3.047633205924919e-08,-4.634453258497714e-08,4.965096060666025e-09,9.171172777420901e-09,1.970355865827276e-08,-6.682406388035232e-08,1.6121340122575448e-07,-2.583968495051401e-07,2.250436315376193e-07,-1.2834646777560518e-07
IND464668AAA,0.006771677102033,1,1,0.0,8.0,2.2967032967032965,Bareli_SourvDPP_D (Madhya Pradesh),0.0541734168162645,5.5969326443728746e-08,-1.1662972281272152e-08,6.070213613310081e-08,2.20620145243167e-08,3.4140042872057883e-09,-6.4010559849147785e-09,3.047633205766412e-08,-4.6344532585632424e-08,4.965096059723974e-09,9.171172777038469e-09,1.9703558658329508e-08,-6.682406388102408e-08,1.612134012260234e-07,-2.5839684950453416e-07,2.2504363153695626e-07,-1.28346467776442e-07
IND476111AAA,0.0012132025628676,2,2,0.25,24.0,2.206213450292398,Ambah_MrenTirh_D (Madhya Pradesh),0.0291168615088226,5.596932644428973e-08,-1.1662972281826908e-08,6.070213613193273e-08,2.2062014525327353e-08,3.4140042955535656e-09,-6.401055987979e-09,3.047633205997623e-08,-4.63445325844591e-08,4.965096059389899e-09,9.171172777276335e-09,1.9703558658465553e-08,-6.682406388054048e-08,1.6121340122485922e-07,-2.5839684950498097e-07,2.2504363153759143e-07,-1.2834646777600487e-07
IND477001AAA,0.0004026373016915,1,1,0.5,4.0,3.750980392156863,Bhind_BhrolDPP_D (Madhya Pradesh),0.0016105492067662,5.596932644419053e-08,-1.1662972281162375e-08,6.070213613163106e-08,2.2062014525472854e-08,3.4140042935165858e-09,-6.401055986586672e-09,3.047633205873102e-08,-4.634453258490734e-08,4.96509605962125e-09,9.17117277739008e-09,1.970355865845956e-08,-6.682406387998562e-08,1.6121340122518673e-07,-2.5839684950418995e-07,2.2504363153731215e-07,-1.2834646777681387e-07
IND695614AAA,0.0004119415619481,1,1,0.0,4.0,1.263157894736842,Kilimanoor_Krvnkuzy_D (Kerala),0.0016477662477925,5.596932644531398e-08,-1.1662972283349787e-08,6.070213614334087e-08,2.206201452003642e-08,3.4140043018773692e-09,-6.401055994071205e-09,3.047633205937972e-08,-4.634453258341937e-08,4.9650960599021156e-09,9.171172771311537e-09,1.9703558665929545e-08,-6.682406388314407e-08,1.6121340123254106e-07,-2.583968495012936e-07,2.2504363153771732e-07,-1.2834646777970587e-07
IND829121AAA,0.0008060043492855,1,1,0.5,57.0,5.437926912568305,Peterbar_GagiDPP_D (Jharkhand),0.0459422479092779,5.596932644438118e-08,-1.166297228188432e-08,6.070213613373323e-08,2.206201452495563e-08,3.4140042926770264e-09,-6.401055986685588e-09,3.047633205730866e-08,-4.634453258590638e-08,4.965096059721997e-09,9.171172777379223e-09,1.9703558658223067e-08,-6.68240638811991e-08,1.6121340122540534e-07,-2.583968495042376e-07,2.250436315373887e-07,-1.283464677763848e-07
IND250002AAA,0.0004031846111184,3,1,0.4,15.0,1.9285714285714288,Meerut (Uttar Pradesh),0.0060477691667761,5.596932644413051e-08,-1.1662972281272869e-08,6.070213613267972e-08,2.2062014524912575e-08,3.4140042899502917e-09,-6.401055987122459e-09,3.047633205747286e-08,-4.634453258342131e-08,4.96509605970934e-09,9.171172775960446e-09,1.9703558661269222e-08,-6.682406387939676e-08,1.6121340122678053e-07,-2.5839684950415733e-07,2.2504363153650598e-07,-1.2834646777535305e-07
IND483770AAA,0.0008060043492855,1,1,0.5,12.0,2.368627450980392,Barhi_Central_DPP_1 (Madhya Pradesh),0.0096720521914269,5.596932644404746e-08,-1.1662972281284474e-08,6.070213613444499e-08,2.2062014524327202e-08,3.4140042908206776e-09,-6.401055985446979e-09,3.047633205935433e-08,-4.6344532584551657e-08,4.965096061057316e-09,9.171172777619282e-09,1.9703558657778914e-08,-6.682406388017829e-08,1.612134012258853e-07,-2.583968495041975e-07,2.2504363153681954e-07,-1.283464677755017e-07
IND125047AAB,0.0004152254185092,2,2,0.1666666666666666,31.0,2.0610472541507026,Hisar_AgrohDPP_D (Haryana),0.0128719879737875,5.596932644428687e-08,-1.166297228187639e-08,6.070213613245459e-08,2.2062014524805518e-08,3.4140042941683578e-09,-6.401055987122739e-09,3.04763320581653e-08,-4.634453258434107e-08,4.96509606000984e-09,9.171172776606151e-09,1.970355865915711e-08,-6.682406387959598e-08,1.612134012255395e-07,-2.5839684950490897e-07,2.2504363153608037e-07,-1.2834646777662627e-07
IND125051AAA,0.001614927682181,3,1,0.1666666666666666,0.0,0.0,Ratia_SchdvDPP_D (Haryana),0.0,5.596932644375272e-08,-1.1662972281698594e-08,6.07021361329585e-08,2.2062014524520934e-08,3.4140042924043716e-09,-6.4010559863393e-09,3.0476332057866195e-08,-4.634453258473242e-08,4.965096060091821e-09,9.171172777007743e-09,1.9703558659446407e-08,-6.682406388022664e-08,1.6121340122583465e-07,-2.5839684950661087e-07,2.2504363153687304e-07,-1.2834646777661346e-07
IND523201AAA,0.0012084592145015,1,1,0.0,3.0,5.77203947368421,Addanki_Oilmilrd_D (Andhra Pradesh),0.0036253776435045,5.596932644364933e-08,-1.1662972280861083e-08,6.070213613346108e-08,2.206201452451823e-08,3.4140042905418863e-09,-6.401055987153089e-09,3.047633205767955e-08,-4.634453258481724e-08,4.9650960601778115e-09,9.171172777233677e-09,1.9703558658529143e-08,-6.682406388024632e-08,1.6121340122616248e-07,-2.58396849504872e-07,2.2504363153535232e-07,-1.2834646777677334e-07
IND627811AAA,2.189237707430273e-06,1,1,0.5,20.0,1.5683229813664596,Tenkasi_RailwyRd_D (Tamil Nadu),4.378475414860546e-05,-1.5571655276400927e-08,3.417325798341941e-08,5.498304769155022e-08,5.0348295629431745e-08,4.0580693403709716e-08,-2.65028644287434e-07,1.6319685875677493e-07,-2.3196034306330067e-07,6.163736306601614e-07,-3.4535709039681423e-07,-3.235717495665061e-08,8.8400300859684e-07,1.495026336980301e-07,-1.672158144630412e-07,-1.9524845159115347e-06,-3.603155024404924e-06
IND791110AAA,0.0,0,1,0.0,2.0,3.607638888888889,Naharlagun_JmpuCntr_D (Arunachal Pradesh),0.0,5.5969326444865894e-08,-1.166297228258127e-08,6.070213613211244e-08,2.2062014526034778e-08,3.4140042914124e-09,-6.401055983436477e-09,3.047633205572214e-08,-4.634453258688584e-08,4.965096060384768e-09,9.171172775845494e-09,1.9703558661378996e-08,-6.682406388061348e-08,1.6121340122470686e-07,-2.5839684950300267e-07,2.2504363153578884e-07,-1.2834646777623307e-07
IND721133AAA,0.0008103828247004,1,1,0.0,4.0,2.935483870967742,Keshiary_MdnprDPP_D (West Bengal),0.0032415312988017,5.596932644408214e-08,-1.1662972281453179e-08,6.070213613346606e-08,2.206201452490833e-08,3.4140042930154963e-09,-6.4010559868241454e-09,3.047633205625672e-08,-4.634453258700226e-08,4.965096059860313e-09,9.171172777818466e-09,1.9703558657456598e-08,-6.682406387986764e-08,1.612134012247495e-07,-2.583968495061621e-07,2.2504363153589273e-07,-1.283464677783468e-07
IND721434AAB,0.000808193586993,1,1,0.0,4.0,2.488095238095238,Manglamaro_Bypassrd_D (West Bengal),0.003232774347972,5.5969326444169606e-08,-1.1662972281675299e-08,6.070213613263085e-08,2.2062014524889824e-08,3.4140042946816064e-09,-6.4010559873130745e-09,3.047633205746291e-08,-4.6344532587251766e-08,4.965096060197525e-09,9.171172778125603e-09,1.9703558657311004e-08,-6.682406387934173e-08,1.6121340122492912e-07,-2.58396849505669e-07,2.2504363153435047e-07,-1.2834646777910657e-07
IND721401AAA,0.0008060043492855,1,1,0.0,8.0,1.7613636363636362,Contai_Kanakpur_D (West Bengal),0.0064480347942846,5.5969326444176164e-08,-1.1662972281864629e-08,6.070213613302778e-08,2.206201452492099e-08,3.414004295037971e-09,-6.401055987852295e-09,3.047633205715855e-08,-4.6344532587308385e-08,4.965096060155556e-09,9.17117277775265e-09,1.970355865776731e-08,-6.682406388092624e-08,1.6121340122476538e-07,-2.5839684950528204e-07,2.250436315352296e-07,-1.2834646777731565e-07
IND342902AAA,0.0014033013704628,2,1,0.1666666666666666,50.0,1.9846491228070176,Gotan_DKLogDPP_D (Rajasthan),0.0701650685231402,5.59693264439559e-08,-1.166297228153365e-08,6.070213613382504e-08,2.2062014523798988e-08,3.4140042940561172e-09,-6.401055983583641e-09,3.0476332057032126e-08,-4.63445325822704e-08,4.965096059879191e-09,9.171172777014908e-09,1.9703558659619407e-08,-6.682406388058728e-08,1.6121340122744767e-07,-2.5839684950495773e-07,2.250436315372197e-07,-1.2834646777761855e-07
IND140406AAA,0.0002025044879373,1,1,0.5,14.0,1.3154761904761902,SirhindFatehgarh_DC (Punjab),0.0028350628311222,5.5969326444217576e-08,-1.1662972281206714e-08,6.070213613191667e-08,2.2062014524257573e-08,3.414004290802566e-09,-6.401055987335569e-09,3.047633205675482e-08,-4.634453258396623e-08,4.965096059342372e-09,9.171172775924958e-09,1.9703558660807344e-08,-6.68240638787849e-08,1.6121340122727143e-07,-2.5839684950570513e-07,2.2504363153750098e-07,-1.2834646777610935e-07
IND140401AAA,0.000403367047594,2,3,0.3888888888888889,23.0,1.5499517374517373,Rajpura_DC (Punjab),0.0092774420946626,5.596932644404373e-08,-1.1662972280955112e-08,6.070213613184419e-08,2.2062014524215804e-08,3.4140042928907107e-09,-6.401055987437843e-09,3.047633205806048e-08,-4.634453258225138e-08,4.965096059222725e-09,9.171172777105952e-09,1.970355866110397e-08,-6.68240638785412e-08,1.6121340122753224e-07,-2.5839684950570497e-07,2.2504363153740667e-07,-1.2834646777761842e-07
IND500032AAA,0.0,0,1,0.0,12.0,1.845238095238096,Hyd_Chandanagar_Dc (Telangana),0.0,5.596932644314197e-08,-1.1662972280930353e-08,6.070213613288601e-08,2.2062014524393727e-08,3.4140042831698922e-09,-6.401055985754952e-09,3.0476332055915385e-08,-4.634453258708101e-08,4.965096060462248e-09,9.171172777738687e-09,1.9703558657831205e-08,-6.682406388084662e-08,1.6121340122542612e-07,-2.5839684950352635e-07,2.2504363153585183e-07,-1.2834646777600233e-07
IND502295AAA,0.0004039143570208,1,1,0.0,7.0,1.7777777777777777,Sangareddy_Pothredy_D (Telangana),0.0028274004991461,5.596932644411267e-08,-1.1662972281601294e-08,6.070213613330426e-08,2.206201452450619e-08,3.414004285591685e-09,-6.401055987279328e-09,3.047633205654383e-08,-4.63445325870648e-08,4.9650960608809465e-09,9.171172777198145e-09,1.970355865783448e-08,-6.68240638805481e-08,1.6121340122513315e-07,-2.583968495041304e-07,2.250436315374131e-07,-1.283464677759106e-07
IND695012AAB,0.0,0,1,0.0,3.0,3.83474025974026,Trivandrum_Mnanthla_D (Kerala),0.0,5.59693264438911e-08,-1.1662972283862233e-08,6.070213614715337e-08,2.2062014519405408e-08,3.414004297214382e-09,-6.401055992846016e-09,3.047633205876795e-08,-4.634453258396827e-08,4.96509606017633e-09,9.171172772846612e-09,1.9703558663874878e-08,-6.682406389115415e-08,1.612134012321746e-07,-2.5839684949851774e-07,2.2504363154133796e-07,-1.2834646777984468e-07
IND505326AAA,0.0,0,1,0.0,2.0,2.78921568627451,Koratla_BhemuDPP_D (Telangana),0.0,5.596932644412796e-08,-1.1662972281006468e-08,6.070213613226895e-08,2.2062014524623637e-08,3.414004292494179e-09,-6.4010559880730906e-09,3.047633206121404e-08,-4.634453258655416e-08,4.965096060586597e-09,9.171172778213325e-09,1.9703558656176413e-08,-6.682406388015062e-08,1.6121340122396504e-07,-2.5839684950326716e-07,2.2504363153538853e-07,-1.2834646777471428e-07
IND787059AAB,0.0016171169198884,1,1,0.0,4.0,2.1869565217391305,Silapathar_Hejunagr_D (Assam),0.0064684676795539,5.5969326444164246e-08,-1.1662972283016167e-08,6.070213613249549e-08,2.2062014526164327e-08,3.4140042961515506e-09,-6.401055984821765e-09,3.0476332057998776e-08,-4.634453258527997e-08,4.965096059696329e-09,9.171172776715182e-09,1.970355865977823e-08,-6.682406387988243e-08,1.6121340122591923e-07,-2.583968495041123e-07,2.250436315347249e-07,-1.283464677761304e-07
IND173220AAA,0.0,1,2,0.5,3.0,3.0799107142857145,Parwanoo_Central_D_1 (Himachal Pradesh),0.0,5.596932644407721e-08,-1.1662972281593641e-08,6.070213613247885e-08,2.2062014524502558e-08,3.414004291817636e-09,-6.4010559866019035e-09,3.047633205733786e-08,-4.634453258351491e-08,4.965096060168609e-09,9.171172776403573e-09,1.9703558659974145e-08,-6.682406387991991e-08,1.6121340122699101e-07,-2.5839684950597247e-07,2.2504363153757237e-07,-1.2834646777626753e-07
IND590016AAA,0.0004053738488258,2,1,0.6666666666666666,10.0,1.753981937602627,Belgaum_Dc (Karnataka),0.0040537384882583,5.5969326444083805e-08,-1.1662972282816239e-08,6.070213613384318e-08,2.2062014524368382e-08,3.4140042922917617e-09,-6.401055987487252e-09,3.047633205795124e-08,-4.634453258484667e-08,4.965096059805747e-09,9.171172776630429e-09,1.970355865806733e-08,-6.682406388232722e-08,1.61213401226597e-07,-2.58396849503647e-07,2.2504363153711386e-07,-1.2834646777489028e-07
IND125121AAA,0.0016105492067662,1,1,0.0,6.0,2.61128364389234,Barwala_Central_DPP_1 (Haryana),0.0096632952405972,5.596932644389199e-08,-1.1662972282046453e-08,6.070213613257453e-08,2.2062014524694788e-08,3.414004294674088e-09,-6.40105598748785e-09,3.047633205851678e-08,-4.6344532583899964e-08,4.9650960602333e-09,9.171172776991773e-09,1.9703558659262432e-08,-6.68240638799791e-08,1.6121340122608127e-07,-2.5839684950556897e-07,2.250436315362409e-07,-1.2834646777613171e-07
IND580002AAA,0.0,2,1,0.5,2.0,4.979166666666666,Dharwad_Dc (Karnataka),0.0,5.59693264443841e-08,-1.1662972282380692e-08,6.070213613359646e-08,2.2062014524538027e-08,3.414004292991072e-09,-6.401055987603672e-09,3.047633205847021e-08,-4.6344532584632694e-08,4.965096059561078e-09,9.171172777035033e-09,1.9703558658085983e-08,-6.682406388223277e-08,1.6121340122679273e-07,-2.5839684950275687e-07,2.2504363153623234e-07,-1.283464677756208e-07
IND400072AAA,0.0,1,1,0.0,3.0,2.6666666666666665,Mumbai_Tejpal_M (Maharashtra),0.0,5.59693264435908e-08,-1.1662972282808137e-08,6.070213613372578e-08,2.2062014524423347e-08,3.4140042937374058e-09,-6.401055988340748e-09,3.047633205883455e-08,-4.63445325843728e-08,4.965096060606058e-09,9.171172777600452e-09,1.970355865862185e-08,-6.682406388160505e-08,1.6121340122536458e-07,-2.5839684950453723e-07,2.2504363153641403e-07,-1.2834646777595312e-07
IND400072AAJ,0.0004061035947283,2,1,0.0,2.0,9.0,Mumbai_Tejpal_I (Maharashtra),0.0008122071894566,5.5969326443655126e-08,-1.166297228316783e-08,6.070213613288651e-08,2.2062014524308713e-08,3.4140042933288356e-09,-6.401055988762026e-09,3.047633205852848e-08,-4.63445325851823e-08,4.965096060574339e-09,9.171172776922073e-09,1.9703558658398518e-08,-6.682406387975036e-08,1.6121340122500853e-07,-2.58396849504556e-07,2.250436315371531e-07,-1.2834646777661767e-07
IND424101AAA,3.648729512383788e-06,1,1,0.0,3.0,1.5,Chalisgaon_BhadgDPP_D (Maharashtra),1.0946188537151364e-05,5.596932644446371e-08,-1.1662972287518368e-08,6.070213613341833e-08,2.206201452410356e-08,3.414004293258118e-09,-6.4010559933738716e-09,3.0476332059352294e-08,-4.634453258380989e-08,4.965096059982454e-09,9.171172776527632e-09,1.9703558661067764e-08,-6.682406388096775e-08,1.612134012248518e-07,-2.5839684950658165e-07,2.250436315373529e-07,-1.2834646776930053e-07
IND482002AAA,0.0,1,1,0.0,4.0,12.8125,Jabalpur (Madhya Pradesh),0.0,5.596932644419148e-08,-1.1662972281663093e-08,6.07021361338512e-08,2.2062014524064734e-08,3.4140042909534922e-09,-6.401055986227673e-09,3.04763320594465e-08,-4.63445325847513e-08,4.96509606086357e-09,9.171172777245378e-09,1.9703558657699693e-08,-6.682406388091611e-08,1.6121340122531024e-07,-2.583968495053132e-07,2.2504363153736146e-07,-1.283464677756151e-07
IND515411AAA,0.0012150269276238,1,1,0.0,6.0,1.9583333333333333,Tadipatri_CBRoad_D (Andhra Pradesh),0.0072901615657428,5.596932644410629e-08,-1.1662972281250854e-08,6.07021361333333e-08,2.206201452424857e-08,3.4140042909172327e-09,-6.4010559883968424e-09,3.047633205775184e-08,-4.634453258468722e-08,4.9650960602701224e-09,9.171172776677712e-09,1.9703558658603954e-08,-6.682406388173006e-08,1.612134012258985e-07,-2.583968495038104e-07,2.2504363153682028e-07,-1.2834646777522219e-07
IND516360AAB,0.0012128376899163,1,1,0.0,4.0,1.5978260869565215,Proddatur_Central_D_2 (Andhra Pradesh),0.0048513507596654,5.596932644437284e-08,-1.1662972281116707e-08,6.07021361335803e-08,2.206201452439287e-08,3.4140042885587113e-09,-6.401055987227812e-09,3.047633205681262e-08,-4.63445325861048e-08,4.965096060401032e-09,9.171172776740434e-09,1.970355865832687e-08,-6.682406388185486e-08,1.6121340122642514e-07,-2.583968495040157e-07,2.2504363153739635e-07,-1.2834646777561913e-07
IND516001AAA,0.0012106484522089,1,1,0.0,4.0,1.7742857142857145,Cuddapah_DC (Andhra Pradesh),0.0048425938088357,5.596932644407358e-08,-1.166297228091276e-08,6.070213613334946e-08,2.206201452420621e-08,3.4140042876741582e-09,-6.4010559868684956e-09,3.047633205642462e-08,-4.634453258649876e-08,4.965096060863104e-09,9.171172776595335e-09,1.970355865795047e-08,-6.682406388254727e-08,1.612134012267581e-07,-2.5839684950319034e-07,2.2504363153859397e-07,-1.2834646777705543e-07
IND516227AAA,0.0012084592145015,1,1,0.0,16.0,1.9705882352941173,Badvel_Sidrd_D (Andhra Pradesh),0.0193353474320241,5.596932644393016e-08,-1.166297228113304e-08,6.070213613362159e-08,2.2062014524395157e-08,3.4140042899100196e-09,-6.4010559877027246e-09,3.0476332057104726e-08,-4.6344532585559434e-08,4.965096060565296e-09,9.171172776847e-09,1.970355865847115e-08,-6.682406388130544e-08,1.6121340122607688e-07,-2.5839684950401117e-07,2.2504363153771523e-07,-1.283464677768156e-07
IND411048AAA,0.0,1,1,0.0,4.0,4.178571428571429,Pune_East_D_8 (Maharashtra),0.0,5.596932644350801e-08,-1.1662972281637869e-08,6.07021361333125e-08,2.2062014524653505e-08,3.4140042932007054e-09,-6.40105598661163e-09,3.0476332058501655e-08,-4.634453258418472e-08,4.9650960604706335e-09,9.171172777566434e-09,1.9703558657803196e-08,-6.682406388120004e-08,1.6121340122619327e-07,-2.583968495038274e-07,2.2504363153536532e-07,-1.2834646777630025e-07
IND274402AAA,2.736547134287841e-06,1,2,0.1666666666666666,6.0,3.261186525892408,Kushinagar_JiswlDPP_D (Uttar Pradesh),1.6419282805727045e-05,5.596932644480329e-08,-1.1662972281836448e-08,6.070213613137187e-08,2.2062014525779705e-08,3.414004291578622e-09,-6.401055988438618e-09,3.047633205574815e-08,-4.6344532584633594e-08,4.965096059117749e-09,9.171172775990251e-09,1.9703558660218633e-08,-6.682406388039312e-08,1.6121340122658722e-07,-2.583968495058326e-07,2.2504363153625936e-07,-1.283464677761495e-07
IND331507AAA,0.0,0,1,0.0,24.0,1.807881773399015,Sujangarh_JngidDPP_D (Rajasthan),0.0,5.5969326444086114e-08,-1.1662972280688917e-08,6.070213613297914e-08,2.2062014524186982e-08,3.414004293600167e-09,-6.401055982945988e-09,3.047633205719895e-08,-4.6344532582440453e-08,4.965096060020446e-09,9.17117277633702e-09,1.9703558660263536e-08,-6.682406388121668e-08,1.6121340122786777e-07,-2.583968495059669e-07,2.250436315367516e-07,-1.2834646777792578e-07
IND209801AAA,0.0,1,1,0.0,25.0,1.625,Unnao_VikasRam_D (Uttar Pradesh),0.0,5.5969326444174014e-08,-1.166297228162686e-08,6.070213613227e-08,2.206201452570315e-08,3.414004293238102e-09,-6.401055988707906e-09,3.047633205823957e-08,-4.6344532586320116e-08,4.965096059544716e-09,9.171172777122598e-09,1.9703558658970246e-08,-6.682406387965092e-08,1.6121340122491067e-07,-2.5839684950562535e-07,2.2504363153616839e-07,-1.2834646777628513e-07
IND422605AAA,5.473094268575683e-07,1,2,0.3333333333333333,58.0,1.7471590909090908,Sangamner_JawanChk_D (Maharashtra),3.174394675773896e-05,5.596932644368334e-08,-1.1662972282211904e-08,6.070213613016338e-08,2.206201452419199e-08,3.4140042916639767e-09,-6.401055987559228e-09,3.047633205977968e-08,-4.6344532586870317e-08,4.965096060243405e-09,9.17117277828233e-09,1.9703558657426267e-08,-6.682406387855638e-08,1.612134012253538e-07,-2.583968495040534e-07,2.2504363153654264e-07,-1.283464677769577e-07
IND110095AAB,0.0,1,1,0.0,7.0,1.3,Delhi_Jhilmil_L (Delhi),0.0,5.596932644411831e-08,-1.166297228161613e-08,6.070213613270873e-08,2.206201452486901e-08,3.4140042929383965e-09,-6.401055986654307e-09,3.0476332058110465e-08,-4.634453258539238e-08,4.965096060594257e-09,9.171172776879854e-09,1.970355865895666e-08,-6.682406388085108e-08,1.6121340122611468e-07,-2.583968495054987e-07,2.2504363153691015e-07,-1.2834646777575338e-07
